주차장명,시간대,요일,입차대수,출차대수,시간대별 차량대수
올림픽공원,2024-07-19 18:00:00,Friday,517,471,709
올림픽공원,2024-07-19 19:00:00,Friday,486,382,813
올림픽공원,2024-07-19 20:00:00,Friday,377,435,755
올림픽공원,2024-07-19 21:00:00,Friday,140,512,383
올림픽공원,2024-07-19 22:00:00,Friday,61,281,163
올림픽공원,2024-07-19 23:00:00,Friday,34,66,131
올림픽공원,2024-07-20 00:00:00,Saturday,17,17,131
올림픽공원,2024-07-20 01:00:00,Saturday,12,3,140
올림픽공원,2024-07-20 02:00:00,Saturday,5,7,138
올림픽공원,2024-07-20 03:00:00,Saturday,6,6,138
올림픽공원,2024-07-20 04:00:00,Saturday,5,6,137
올림픽공원,2024-07-20 05:00:00,Saturday,42,18,161
올림픽공원,2024-07-20 06:00:00,Saturday,111,45,227
올림픽공원,2024-07-20 07:00:00,Saturday,179,148,258
올림픽공원,2024-07-20 08:00:00,Saturday,501,174,585
올림픽공원,2024-07-20 09:00:00,Saturday,518,315,788
올림픽공원,2024-07-20 10:00:00,Saturday,708,475,1021
올림픽공원,2024-07-20 11:00:00,Saturday,451,496,976
올림픽공원,2024-07-20 12:00:00,Saturday,471,632,815
올림픽공원,2024-07-20 13:00:00,Saturday,671,482,1004
올림픽공원,2024-07-20 14:00:00,Saturday,608,371,1241
올림픽공원,2024-07-20 15:00:00,Saturday,784,587,1438
올림픽공원,2024-07-20 16:00:00,Saturday,1117,639,1916
올림픽공원,2024-07-20 17:00:00,Saturday,870,855,1931
올림픽공원,2024-07-20 18:00:00,Saturday,247,580,1598
올림픽공원,2024-07-20 19:00:00,Saturday,108,227,1479
올림픽공원,2024-07-20 20:00:00,Saturday,193,410,1262
올림픽공원,2024-07-20 21:00:00,Saturday,177,1188,251
올림픽공원,2024-07-20 22:00:00,Saturday,73,242,82
올림픽공원,2024-07-20 23:00:00,Saturday,40,74,48
올림픽공원,2024-07-21 00:00:00,Sunday,7,10,45
올림픽공원,2024-07-21 01:00:00,Sunday,5,8,42
올림픽공원,2024-07-21 02:00:00,Sunday,4,1,45
올림픽공원,2024-07-21 03:00:00,Sunday,1,2,44
올림픽공원,2024-07-21 04:00:00,Sunday,10,3,51
올림픽공원,2024-07-21 05:00:00,Sunday,23,9,65
올림픽공원,2024-07-21 06:00:00,Sunday,58,27,96
올림픽공원,2024-07-21 07:00:00,Sunday,109,77,128
올림픽공원,2024-07-21 08:00:00,Sunday,320,123,325
올림픽공원,2024-07-21 09:00:00,Sunday,488,218,595
올림픽공원,2024-07-21 10:00:00,Sunday,656,349,902
올림픽공원,2024-07-21 11:00:00,Sunday,407,391,918
올림픽공원,2024-07-21 12:00:00,Sunday,505,557,866
올림픽공원,2024-07-21 13:00:00,Sunday,798,585,1079
올림픽공원,2024-07-21 14:00:00,Sunday,744,426,1397
올림픽공원,2024-07-21 15:00:00,Sunday,1067,650,1814
올림픽공원,2024-07-21 16:00:00,Sunday,1183,808,2189
올림픽공원,2024-07-21 17:00:00,Sunday,305,498,1996
올림픽공원,2024-07-21 18:00:00,Sunday,261,586,1671
올림픽공원,2024-07-21 19:00:00,Sunday,259,528,1402
올림픽공원,2024-07-21 20:00:00,Sunday,240,1060,582
올림픽공원,2024-07-21 21:00:00,Sunday,159,416,325
올림픽공원,2024-07-21 22:00:00,Sunday,120,255,190
올림픽공원,2024-07-21 23:00:00,Sunday,68,138,120
올림픽공원,2024-07-22 00:00:00,Monday,18,37,101
올림픽공원,2024-07-22 01:00:00,Monday,16,31,86
올림픽공원,2024-07-22 02:00:00,Monday,19,22,83
올림픽공원,2024-07-22 03:00:00,Monday,16,17,82
올림픽공원,2024-07-22 04:00:00,Monday,26,12,96
올림픽공원,2024-07-22 05:00:00,Monday,342,32,406
올림픽공원,2024-07-22 06:00:00,Monday,354,149,611
올림픽공원,2024-07-22 07:00:00,Monday,279,423,467
올림픽공원,2024-07-22 08:00:00,Monday,781,585,663
올림픽공원,2024-07-22 09:00:00,Monday,549,253,959
올림픽공원,2024-07-22 10:00:00,Monday,435,451,943
올림픽공원,2024-07-22 11:00:00,Monday,308,492,759
올림픽공원,2024-07-22 12:00:00,Monday,333,492,600
올림픽공원,2024-07-22 13:00:00,Monday,452,369,683
올림픽공원,2024-07-22 14:00:00,Monday,388,367,704
올림픽공원,2024-07-22 15:00:00,Monday,354,406,652
올림픽공원,2024-07-22 16:00:00,Monday,316,453,515
올림픽공원,2024-07-22 17:00:00,Monday,395,415,495
올림픽공원,2024-07-22 18:00:00,Monday,524,439,580
올림픽공원,2024-07-22 19:00:00,Monday,431,377,634
올림픽공원,2024-07-22 20:00:00,Monday,347,380,601
올림픽공원,2024-07-22 21:00:00,Monday,86,383,304
올림픽공원,2024-07-22 22:00:00,Monday,34,291,47
올림픽공원,2024-07-22 23:00:00,Monday,9,11,45
올림픽공원,2024-07-23 00:00:00,Tuesday,8,23,30
올림픽공원,2024-07-23 01:00:00,Tuesday,4,3,31
올림픽공원,2024-07-23 02:00:00,Tuesday,1,2,30
올림픽공원,2024-07-23 03:00:00,Tuesday,7,2,35
올림픽공원,2024-07-23 04:00:00,Tuesday,24,4,55
올림픽공원,2024-07-23 05:00:00,Tuesday,332,23,364
올림픽공원,2024-07-23 06:00:00,Tuesday,341,142,563
올림픽공원,2024-07-23 07:00:00,Tuesday,260,393,430
올림픽공원,2024-07-23 08:00:00,Tuesday,721,515,636
올림픽공원,2024-07-23 09:00:00,Tuesday,518,235,919
올림픽공원,2024-07-23 10:00:00,Tuesday,461,472,908
올림픽공원,2024-07-23 11:00:00,Tuesday,256,488,676
올림픽공원,2024-07-23 12:00:00,Tuesday,299,492,483
올림픽공원,2024-07-23 13:00:00,Tuesday,455,331,607
올림픽공원,2024-07-23 14:00:00,Tuesday,351,284,674
올림픽공원,2024-07-23 15:00:00,Tuesday,389,416,647
올림픽공원,2024-07-23 16:00:00,Tuesday,353,392,608
올림픽공원,2024-07-23 17:00:00,Tuesday,444,484,568
올림픽공원,2024-07-23 18:00:00,Tuesday,517,485,600
올림픽공원,2024-07-23 19:00:00,Tuesday,421,347,674
올림픽공원,2024-07-23 20:00:00,Tuesday,365,398,641
올림픽공원,2024-07-23 21:00:00,Tuesday,91,436,296
올림픽공원,2024-07-23 22:00:00,Tuesday,25,261,60
올림픽공원,2024-07-23 23:00:00,Tuesday,7,24,43
올림픽공원,2024-07-24 00:00:00,Wednesday,10,11,42
올림픽공원,2024-07-24 01:00:00,Wednesday,6,3,45
올림픽공원,2024-07-24 02:00:00,Wednesday,2,4,43
올림픽공원,2024-07-24 03:00:00,Wednesday,1,2,42
올림픽공원,2024-07-24 04:00:00,Wednesday,21,2,61
올림픽공원,2024-07-24 05:00:00,Wednesday,335,24,372
올림픽공원,2024-07-24 06:00:00,Wednesday,334,100,606
올림픽공원,2024-07-24 07:00:00,Wednesday,262,392,476
올림픽공원,2024-07-24 08:00:00,Wednesday,758,581,653
올림픽공원,2024-07-24 09:00:00,Wednesday,535,278,910
올림픽공원,2024-07-24 10:00:00,Wednesday,543,487,966
올림픽공원,2024-07-24 11:00:00,Wednesday,295,484,777
올림픽공원,2024-07-24 12:00:00,Wednesday,340,556,561
올림픽공원,2024-07-24 13:00:00,Wednesday,465,345,681
올림픽공원,2024-07-24 14:00:00,Wednesday,393,329,745
올림픽공원,2024-07-24 15:00:00,Wednesday,359,440,664
올림픽공원,2024-07-24 16:00:00,Wednesday,304,422,546
올림픽공원,2024-07-24 17:00:00,Wednesday,384,424,506
올림픽공원,2024-07-24 18:00:00,Wednesday,443,430,519
올림픽공원,2024-07-24 19:00:00,Wednesday,407,369,557
올림픽공원,2024-07-24 20:00:00,Wednesday,366,359,564
올림픽공원,2024-07-24 21:00:00,Wednesday,124,393,295
올림픽공원,2024-07-24 22:00:00,Wednesday,25,244,76
올림픽공원,2024-07-24 23:00:00,Wednesday,14,23,67
올림픽공원,2024-07-25 00:00:00,Thursday,7,7,67
올림픽공원,2024-07-25 01:00:00,Thursday,3,5,65
올림픽공원,2024-07-25 02:00:00,Thursday,12,4,73
올림픽공원,2024-07-25 03:00:00,Thursday,9,9,73
올림픽공원,2024-07-25 04:00:00,Thursday,26,1,98
올림픽공원,2024-07-25 05:00:00,Thursday,313,23,388
올림픽공원,2024-07-25 06:00:00,Thursday,348,106,630
올림픽공원,2024-07-25 07:00:00,Thursday,261,421,470
올림픽공원,2024-07-25 08:00:00,Thursday,731,537,664
올림픽공원,2024-07-25 09:00:00,Thursday,512,272,904
올림픽공원,2024-07-25 10:00:00,Thursday,520,432,992
올림픽공원,2024-07-25 11:00:00,Thursday,262,525,729
올림픽공원,2024-07-25 12:00:00,Thursday,388,547,570
올림픽공원,2024-07-25 13:00:00,Thursday,480,334,716
올림픽공원,2024-07-25 14:00:00,Thursday,362,353,725
올림픽공원,2024-07-25 15:00:00,Thursday,350,432,643
올림픽공원,2024-07-25 16:00:00,Thursday,335,402,576
올림픽공원,2024-07-25 17:00:00,Thursday,442,531,487
올림픽공원,2024-07-25 18:00:00,Thursday,493,457,523
올림픽공원,2024-07-25 19:00:00,Thursday,409,324,608
올림픽공원,2024-07-25 20:00:00,Thursday,338,391,555
올림픽공원,2024-07-25 21:00:00,Thursday,117,440,232
올림픽공원,2024-07-25 22:00:00,Thursday,20,206,46
올림픽공원,2024-07-25 23:00:00,Thursday,3,11,38
올림픽공원,2024-07-26 00:00:00,Friday,8,9,37
올림픽공원,2024-07-26 01:00:00,Friday,6,3,40
올림픽공원,2024-07-26 02:00:00,Friday,5,3,42
올림픽공원,2024-07-26 03:00:00,Friday,6,6,42
올림픽공원,2024-07-26 04:00:00,Friday,19,5,56
올림픽공원,2024-07-26 05:00:00,Friday,322,21,357
올림픽공원,2024-07-26 06:00:00,Friday,339,98,598
올림픽공원,2024-07-26 07:00:00,Friday,275,364,509
올림픽공원,2024-07-26 08:00:00,Friday,728,545,692
올림픽공원,2024-07-26 09:00:00,Friday,547,301,938
올림픽공원,2024-07-26 10:00:00,Friday,570,492,1016
올림픽공원,2024-07-26 11:00:00,Friday,285,508,793
올림픽공원,2024-07-26 12:00:00,Friday,404,588,609
올림픽공원,2024-07-26 13:00:00,Friday,519,350,778
올림픽공원,2024-07-26 14:00:00,Friday,380,357,801
올림픽공원,2024-07-26 15:00:00,Friday,377,480,698
올림픽공원,2024-07-26 16:00:00,Friday,342,498,542
올림픽공원,2024-07-26 17:00:00,Friday,408,492,458
올림픽공원,2024-07-26 18:00:00,Friday,527,487,498
올림픽공원,2024-07-26 19:00:00,Friday,390,355,533
올림픽공원,2024-07-26 20:00:00,Friday,320,339,514
올림픽공원,2024-07-26 21:00:00,Friday,104,395,223
올림픽공원,2024-07-26 22:00:00,Friday,39,192,70
올림픽공원,2024-07-26 23:00:00,Friday,18,24,64
올림픽공원,2024-07-27 00:00:00,Saturday,6,12,58
올림픽공원,2024-07-27 01:00:00,Saturday,5,5,58
올림픽공원,2024-07-27 02:00:00,Saturday,3,0,61
올림픽공원,2024-07-27 03:00:00,Saturday,4,6,59
올림픽공원,2024-07-27 04:00:00,Saturday,9,5,63
올림픽공원,2024-07-27 05:00:00,Saturday,35,10,88
올림픽공원,2024-07-27 06:00:00,Saturday,147,70,165
올림픽공원,2024-07-27 07:00:00,Saturday,211,116,260
올림픽공원,2024-07-27 08:00:00,Saturday,528,185,603
올림픽공원,2024-07-27 09:00:00,Saturday,615,301,917
올림픽공원,2024-07-27 10:00:00,Saturday,681,554,1044
올림픽공원,2024-07-27 11:00:00,Saturday,615,621,1038
올림픽공원,2024-07-27 12:00:00,Saturday,566,795,809
올림픽공원,2024-07-27 13:00:00,Saturday,719,591,937
올림픽공원,2024-07-27 14:00:00,Saturday,487,433,991
올림픽공원,2024-07-27 15:00:00,Saturday,584,656,919
올림픽공원,2024-07-27 16:00:00,Saturday,725,648,996
올림픽공원,2024-07-27 17:00:00,Saturday,410,655,751
올림픽공원,2024-07-27 18:00:00,Saturday,208,440,519
올림픽공원,2024-07-27 19:00:00,Saturday,188,180,527
올림픽공원,2024-07-27 20:00:00,Saturday,307,550,284
올림픽공원,2024-07-27 21:00:00,Saturday,218,406,96
올림픽공원,2024-07-27 22:00:00,Saturday,45,76,65
올림픽공원,2024-07-27 23:00:00,Saturday,17,31,51
올림픽공원,2024-07-28 00:00:00,Sunday,12,8,55
올림픽공원,2024-07-28 01:00:00,Sunday,4,7,52
올림픽공원,2024-07-28 02:00:00,Sunday,2,2,52
올림픽공원,2024-07-28 03:00:00,Sunday,4,2,54
올림픽공원,2024-07-28 04:00:00,Sunday,9,2,61
올림픽공원,2024-07-28 05:00:00,Sunday,41,22,80
올림픽공원,2024-07-28 06:00:00,Sunday,104,64,120
올림픽공원,2024-07-28 07:00:00,Sunday,154,130,144
올림픽공원,2024-07-28 08:00:00,Sunday,362,177,329
올림픽공원,2024-07-28 09:00:00,Sunday,563,298,594
올림픽공원,2024-07-28 10:00:00,Sunday,739,469,864
올림픽공원,2024-07-28 11:00:00,Sunday,536,498,902
올림픽공원,2024-07-28 12:00:00,Sunday,523,683,742
올림픽공원,2024-07-28 13:00:00,Sunday,828,586,984
올림픽공원,2024-07-28 14:00:00,Sunday,648,498,1134
올림픽공원,2024-07-28 15:00:00,Sunday,564,638,1060
올림픽공원,2024-07-28 16:00:00,Sunday,409,423,1046
올림픽공원,2024-07-28 17:00:00,Sunday,261,437,870
올림픽공원,2024-07-28 18:00:00,Sunday,342,475,737
올림픽공원,2024-07-28 19:00:00,Sunday,391,794,334
올림픽공원,2024-07-28 20:00:00,Sunday,284,439,179
올림픽공원,2024-07-28 21:00:00,Sunday,86,179,86
올림픽공원,2024-07-28 22:00:00,Sunday,30,61,55
올림픽공원,2024-07-28 23:00:00,Sunday,22,23,54
올림픽공원,2024-07-29 00:00:00,Monday,14,9,59
올림픽공원,2024-07-29 01:00:00,Monday,16,14,61
올림픽공원,2024-07-29 02:00:00,Monday,7,12,56
올림픽공원,2024-07-29 03:00:00,Monday,13,8,61
올림픽공원,2024-07-29 04:00:00,Monday,29,13,77
올림픽공원,2024-07-29 05:00:00,Monday,316,26,367
올림픽공원,2024-07-29 06:00:00,Monday,363,133,597
올림픽공원,2024-07-29 07:00:00,Monday,291,377,511
올림픽공원,2024-07-29 08:00:00,Monday,719,536,694
올림픽공원,2024-07-29 09:00:00,Monday,532,325,901
올림픽공원,2024-07-29 10:00:00,Monday,431,463,869
올림픽공원,2024-07-29 11:00:00,Monday,286,480,675
올림픽공원,2024-07-29 12:00:00,Monday,374,487,562
올림픽공원,2024-07-29 13:00:00,Monday,480,360,682
올림픽공원,2024-07-29 14:00:00,Monday,381,370,693
올림픽공원,2024-07-29 15:00:00,Monday,361,427,627
올림픽공원,2024-07-29 16:00:00,Monday,331,415,543
올림픽공원,2024-07-29 17:00:00,Monday,414,450,507
올림픽공원,2024-07-29 18:00:00,Monday,449,418,538
올림픽공원,2024-07-29 19:00:00,Monday,373,345,566
올림픽공원,2024-07-29 20:00:00,Monday,340,352,554
올림픽공원,2024-07-29 21:00:00,Monday,69,364,259
올림픽공원,2024-07-29 22:00:00,Monday,23,233,49
올림픽공원,2024-07-29 23:00:00,Monday,13,19,43
올림픽공원,2024-07-30 00:00:00,Tuesday,2,9,36
올림픽공원,2024-07-30 01:00:00,Tuesday,6,7,35
올림픽공원,2024-07-30 02:00:00,Tuesday,4,1,38
올림픽공원,2024-07-30 03:00:00,Tuesday,5,3,40
올림픽공원,2024-07-30 04:00:00,Tuesday,22,3,59
올림픽공원,2024-07-30 05:00:00,Tuesday,320,14,365
올림픽공원,2024-07-30 06:00:00,Tuesday,346,90,621
올림픽공원,2024-07-30 07:00:00,Tuesday,280,424,477
올림픽공원,2024-07-30 08:00:00,Tuesday,665,521,621
올림픽공원,2024-07-30 09:00:00,Tuesday,491,250,862
올림픽공원,2024-07-30 10:00:00,Tuesday,631,434,1059
올림픽공원,2024-07-30 11:00:00,Tuesday,289,504,844
올림픽공원,2024-07-30 12:00:00,Tuesday,419,627,636
올림픽공원,2024-07-30 13:00:00,Tuesday,616,421,831
올림픽공원,2024-07-30 14:00:00,Tuesday,393,358,866
올림픽공원,2024-07-30 15:00:00,Tuesday,442,579,729
올림픽공원,2024-07-30 16:00:00,Tuesday,339,487,581
올림픽공원,2024-07-30 17:00:00,Tuesday,392,483,490
올림픽공원,2024-07-30 18:00:00,Tuesday,495,475,510
올림픽공원,2024-07-30 19:00:00,Tuesday,459,369,600
올림픽공원,2024-07-30 20:00:00,Tuesday,394,390,604
올림픽공원,2024-07-30 21:00:00,Tuesday,97,417,284
올림픽공원,2024-07-30 22:00:00,Tuesday,28,249,63
올림픽공원,2024-07-30 23:00:00,Tuesday,8,21,50
올림픽공원,2024-07-31 00:00:00,Wednesday,12,10,52
올림픽공원,2024-07-31 01:00:00,Wednesday,4,2,54
올림픽공원,2024-07-31 02:00:00,Wednesday,5,6,53
올림픽공원,2024-07-31 03:00:00,Wednesday,3,0,56
올림픽공원,2024-07-31 04:00:00,Wednesday,22,2,76
올림픽공원,2024-07-31 05:00:00,Wednesday,310,15,371
올림픽공원,2024-07-31 06:00:00,Wednesday,321,78,614
올림픽공원,2024-07-31 07:00:00,Wednesday,246,413,447
올림픽공원,2024-07-31 08:00:00,Wednesday,662,472,637
올림픽공원,2024-07-31 09:00:00,Wednesday,518,304,851
올림픽공원,2024-07-31 10:00:00,Wednesday,724,488,1087
올림픽공원,2024-07-31 11:00:00,Wednesday,349,496,940
올림픽공원,2024-07-31 12:00:00,Wednesday,438,655,723
올림픽공원,2024-07-31 13:00:00,Wednesday,664,472,915
올림픽공원,2024-07-31 14:00:00,Wednesday,422,375,962
올림픽공원,2024-07-31 15:00:00,Wednesday,356,543,775
올림픽공원,2024-07-31 16:00:00,Wednesday,325,498,602
올림픽공원,2024-07-31 17:00:00,Wednesday,405,492,515
올림픽공원,2024-07-31 18:00:00,Wednesday,441,421,535
올림픽공원,2024-07-31 19:00:00,Wednesday,382,347,570
올림픽공원,2024-07-31 20:00:00,Wednesday,340,356,554
올림픽공원,2024-07-31 21:00:00,Wednesday,118,383,289
올림픽공원,2024-07-31 22:00:00,Wednesday,39,254,74
올림픽공원,2024-07-31 23:00:00,Wednesday,25,34,65
올림픽공원,2024-08-01 00:00:00,Thursday,0,3,62
올림픽공원,2024-08-01 01:00:00,Thursday,0,0,62
올림픽공원,2024-08-01 02:00:00,Thursday,0,0,62
올림픽공원,2024-08-01 03:00:00,Thursday,0,1,61
올림픽공원,2024-08-01 04:00:00,Thursday,0,0,61
올림픽공원,2024-08-01 05:00:00,Thursday,0,0,61
올림픽공원,2024-08-01 06:00:00,Thursday,0,0,61
올림픽공원,2024-08-01 07:00:00,Thursday,0,31,30
올림픽공원,2024-08-01 08:00:00,Thursday,0,4,26
올림픽공원,2024-08-01 09:00:00,Thursday,0,8,18
올림픽공원,2024-08-01 10:00:00,Thursday,0,0,18
올림픽공원,2024-08-01 11:00:00,Thursday,0,2,16
올림픽공원,2024-08-01 12:00:00,Thursday,0,1,15
올림픽공원,2024-08-01 13:00:00,Thursday,0,0,15
올림픽공원,2024-08-01 14:00:00,Thursday,0,0,15
올림픽공원,2024-08-01 15:00:00,Thursday,0,0,15
올림픽공원,2024-08-01 16:00:00,Thursday,0,0,15
올림픽공원,2024-08-01 17:00:00,Thursday,0,0,15
올림픽공원,2024-08-01 18:00:00,Thursday,0,0,15
올림픽공원,2024-08-01 19:00:00,Thursday,0,0,15
올림픽공원,2024-08-01 20:00:00,Thursday,0,0,15
올림픽공원,2024-08-01 21:00:00,Thursday,0,0,15
올림픽공원,2024-08-01 22:00:00,Thursday,0,0,15
올림픽공원,2024-08-01 23:00:00,Thursday,0,0,15
올림픽공원,2024-08-02 00:00:00,Friday,0,0,15
올림픽공원,2024-08-02 01:00:00,Friday,0,0,15
올림픽공원,2024-08-02 02:00:00,Friday,0,0,15
올림픽공원,2024-08-02 03:00:00,Friday,0,0,15
올림픽공원,2024-08-02 04:00:00,Friday,0,0,15
올림픽공원,2024-08-02 05:00:00,Friday,0,0,15
올림픽공원,2024-08-02 06:00:00,Friday,0,0,15
올림픽공원,2024-08-02 07:00:00,Friday,0,0,15
올림픽공원,2024-08-02 08:00:00,Friday,0,0,15
올림픽공원,2024-08-02 09:00:00,Friday,0,0,15
올림픽공원,2024-08-02 10:00:00,Friday,0,0,15
올림픽공원,2024-08-02 11:00:00,Friday,0,1,14
올림픽공원,2024-08-02 12:00:00,Friday,0,0,14
올림픽공원,2024-08-02 13:00:00,Friday,0,1,13
올림픽공원,2024-08-02 14:00:00,Friday,0,0,13
올림픽공원,2024-08-02 15:00:00,Friday,0,0,13
올림픽공원,2024-08-02 16:00:00,Friday,0,0,13
올림픽공원,2024-08-02 17:00:00,Friday,0,2,11
올림픽공원,2024-08-02 18:00:00,Friday,0,0,11
올림픽공원,2024-08-02 19:00:00,Friday,0,0,11
올림픽공원,2024-08-02 20:00:00,Friday,0,0,11
올림픽공원,2024-08-02 21:00:00,Friday,0,0,11
올림픽공원,2024-08-02 22:00:00,Friday,0,0,11
올림픽공원,2024-08-02 23:00:00,Friday,0,0,11
올림픽공원,2024-08-03 00:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 01:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 02:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 03:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 04:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 05:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 06:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 07:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 08:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 09:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 10:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 11:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 12:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 13:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 14:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 15:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 16:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 17:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 18:00:00,Saturday,0,0,11
올림픽공원,2024-08-03 19:00:00,Saturday,0,4,7
올림픽공원,2024-08-03 20:00:00,Saturday,0,1,6
올림픽공원,2024-08-03 21:00:00,Saturday,0,1,5
올림픽공원,2024-08-03 22:00:00,Saturday,0,0,5
올림픽공원,2024-08-03 23:00:00,Saturday,0,0,5
올림픽공원,2024-08-04 00:00:00,Sunday,0,0,5
올림픽공원,2024-08-04 01:00:00,Sunday,0,0,5
올림픽공원,2024-08-04 02:00:00,Sunday,0,0,5
올림픽공원,2024-08-04 03:00:00,Sunday,0,0,5
올림픽공원,2024-08-04 04:00:00,Sunday,0,0,5
올림픽공원,2024-08-04 05:00:00,Sunday,0,0,5
